date,open,high,low,close,volume,dividends,stock splits
2020-02-06 00:00:00-05:00,6.275818255913436,6.328336238861084,6.194676111266289,6.328336238861084,218284000,0.0,0.0
2020-02-07 00:00:00-05:00,6.28826248219082,6.310414943243129,6.236739566476,6.262127876281738,189752000,0.0,0.0
2020-02-10 00:00:00-05:00,6.284777510513011,6.546124504221286,6.279799354982195,6.5453782081604,529608000,0.0,0.0
2020-02-11 00:00:00-05:00,6.65365087473123,6.782582072275336,6.591674116500765,6.667838096618652,638556000,0.0,0.0
2020-02-12 00:00:00-05:00,6.720604676855418,6.7900486622411735,6.6817759196296365,6.783576965332031,374644000,0.0,0.0
2020-02-13 00:00:00-05:00,6.725583191145601,6.8069740890850765,6.698203809978994,6.739770412445068,528016000,0.0,0.0
2020-02-14 00:00:00-05:00,7.1499607756319765,7.341864247595499,7.11859925173715,7.21293306350708,1041924000,0.0,0.0
2020-02-18 00:00:00-05:00,7.109638529491907,7.400107674639711,7.090224388293279,7.381688594818115,620164000,0.0,0.0
2020-02-19 00:00:00-05:00,7.504149689811862,7.850621473241464,7.504149689811862,7.832949161529541,694332000,0.0,0.0
2020-02-20 00:00:00-05:00,7.78491062439982,7.873270750699054,7.37621335116715,7.683607578277588,810052000,0.0,0.0
2020-02-21 00:00:00-05:00,7.571353398915434,7.596492470112274,7.234588686390505,7.319464206695557,768180000,0.0,0.0
2020-02-24 00:00:00-05:00,6.725085008489684,7.0158029274771545,6.670575487693853,6.801995754241943,856916000,0.0,0.0
2020-02-25 00:00:00-05:00,6.877164335215975,6.939141090526179,6.420678006754452,6.522479057312012,1055496000,0.0,0.0
2020-02-26 00:00:00-05:00,6.522727541844706,6.856007590893167,6.52123447502592,6.661863803863525,747732000,0.0,0.0
2020-02-27 00:00:00-05:00,6.348308192543808,6.649660066939226,6.198628624382359,6.291026592254639,906416000,0.004,0.0
2020-02-28 00:00:00-05:00,6.038489443963422,6.785642298672568,6.0218031708162405,6.726119041442871,1133252000,0.0,0.0
2020-03-02 00:00:00-05:00,6.8962213781378505,6.913405955586812,6.50023030439148,6.884515762329102,890744000,0.0,0.0
2020-03-03 00:00:00-05:00,6.940303539820824,7.000075715741793,6.536591844407765,6.622016429901123,652792000,0.0,0.0
2020-03-04 00:00:00-05:00,6.729357274638746,7.095213112715437,6.654641699163994,7.08574914932251,597408000,0.0,0.0
2020-03-05 00:00:00-05:00,6.886258174225634,7.0531223176529245,6.761732708235922,6.8063130378723145,540328000,0.0,0.0
2020-03-06 00:00:00-05:00,6.6267471500481925,6.684278139559817,6.425513856360072,6.62575101852417,515412000,0.0,0.0
2020-03-09 00:00:00-04:00,5.974732222369242,6.460381763975549,5.931895713663488,6.112706661224365,614160000,0.0,0.0
2020-03-10 00:00:00-04:00,6.389152813651046,6.502222061157227,6.1264044641429605,6.502222061157227,580648000,0.0,0.0
2020-03-11 00:00:00-04:00,6.362257415319011,6.390649312189895,6.041230751854318,6.138360500335693,499964000,0.0,0.0
2020-03-12 00:00:00-04:00,5.615103210164313,5.880591547871109,5.374520065165271,5.387221813201904,816540000,0.0,0.0
2020-03-13 00:00:00-04:00,5.740624862456318,6.00262650314961,5.469408647179409,5.998143672943115,634836000,0.0,0.0
2020-03-16 00:00:00-04:00,5.290092340982516,5.631043521514947,4.8315895276580765,4.891361713409424,726972000,0.0,0.0
2020-03-17 00:00:00-04:00,5.003683107514514,5.500540018363488,4.756873781766378,5.411130428314209,833632000,0.0,0.0
2020-03-18 00:00:00-04:00,4.983509240244786,5.2285751727903245,4.499852467616629,5.05125093460083,874268000,0.0,0.0
2020-03-19 00:00:00-04:00,5.029833436158726,5.397682034196221,4.816397131506686,5.304039001464844,765512000,0.0,0.0
2020-03-20 00:00:00-04:00,5.4542154396464255,5.736141093471832,5.108782005730773,5.124223232269287,804636000,0.0,0.0
2020-03-23 00:00:00-04:00,5.123227679196731,5.391455985630141,4.944160052402405,5.297065258026123,643876000,0.0,0.0
2020-03-24 00:00:00-04:00,5.7032676882386975,6.29252262339165,5.679608014732803,6.205852508544922,1101644000,0.0,0.0
2020-03-25 00:00:00-04:00,6.320913789305479,6.520652690645078,6.068376105755603,6.117190361022949,793432000,0.0,0.0
2020-03-26 00:00:00-04:00,6.324400321803206,6.530614786550064,6.226274460518204,6.406587600708008,696108000,0.0,0.0
2020-03-27 00:00:00-04:00,6.226273705917233,6.553028618407655,6.193398988350422,6.294264793395996,638828000,0.0,0.0
2020-03-30 00:00:00-04:00,6.359765083207099,6.623759440479443,6.315683052278373,6.61454439163208,602252000,0.0,0.0
2020-03-31 00:00:00-04:00,6.6546413892766765,6.858863572709345,6.4192883112963175,6.564983367919922,949960000,0.0,0.0
2020-04-01 00:00:00-04:00,6.366987304504461,6.513429091294293,6.009101041481331,6.053680896759033,656912000,0.0,0.0
2020-04-02 00:00:00-04:00,6.082821375160415,6.375705489949085,6.034754811122155,6.362505912780762,675764000,0.0,0.0
2020-04-03 00:00:00-04:00,6.32489664240019,6.366488097155485,5.937124588171769,6.074600696563721,663212000,0.0,0.0
2020-04-06 00:00:00-04:00,6.356776811021011,6.721387595066812,6.299245814449324,6.68452787399292,727884000,0.0,0.0
2020-04-07 00:00:00-04:00,6.9061831354181376,6.929843281076082,6.408081206141208,6.451167106628418,784520000,0.0,0.0
2020-04-08 00:00:00-04:00,6.560250087803047,6.673319321615963,6.490266746117071,6.648414134979248,542444000,0.0,0.0
2020-04-09 00:00:00-04:00,6.774186520309044,6.797098973754002,6.485785263721914,6.548795223236084,525564000,0.0,0.0
2020-04-13 00:00:00-04:00,6.489023638809924,6.729357882841926,6.400610651116325,6.720641136169434,398408000,0.0,0.0
2020-04-14 00:00:00-04:00,6.848900491954207,7.105920945991905,6.821255823858548,7.07180118560791,530948000,0.0,0.0
2020-04-15 00:00:00-04:00,6.903694348534509,7.077283041045655,6.858367258896266,6.994349002838135,366148000,0.0,0.0
2020-04-16 00:00:00-04:00,7.14975481188701,7.446623407568939,7.136555236771179,7.339531421661377,745620000,0.0,0.0
2020-04-17 00:00:00-04:00,7.421719341005348,7.443137836435365,7.146269195802731,7.280258655548096,539120000,0.0,0.0
2020-04-20 00:00:00-04:00,7.153740970607314,7.309646755763209,7.1046777994703785,7.149008750915527,449388000,0.0,0.0
2020-04-21 00:00:00-04:00,7.030958409056792,7.092224547039059,6.652400807148246,6.712172985076904,735160000,0.0,0.0
2020-04-22 00:00:00-04:00,6.904439608795436,7.169430098174833,6.858863617857096,7.126593112945557,483356000,0.0,0.0
2020-04-23 00:00:00-04:00,7.168682918221717,7.30067962276094,7.048141964987654,7.073296070098877,424160000,0.0,0.0
2020-04-24 00:00:00-04:00,7.063085167765885,7.214258708372512,6.988369596969464,7.212266445159912,352328000,0.0,0.0
2020-04-27 00:00:00-04:00,7.346754061292483,7.558696376510228,7.322097785595657,7.398805618286133,479388000,0.0,0.0
2020-04-28 00:00:00-04:00,7.54624331804173,7.576129639956776,7.250869171997304,7.256348133087158,442904000,0.0,0.0
2020-04-29 00:00:00-04:00,7.391086267383881,7.485974824111868,7.31587285674116,7.433176040649414,379160000,0.0,0.0
2020-04-30 00:00:00-04:00,7.379130308414006,7.433174602388813,7.265314320226597,7.279261112213135,375916000,0.0,0.0
2020-05-01 00:00:00-04:00,7.081764954914054,7.195083139359581,6.994348096914766,7.042664051055908,342096000,0.0,0.0
2020-05-04 00:00:00-04:00,6.9953445338255165,7.268304605199445,6.9953445338255165,7.2546067237854,317556000,0.0,0.0
2020-05-05 00:00:00-04:00,7.3587077455923025,7.478252073054898,7.25460416852974,7.315621852874756,368896000,0.0,0.0
2020-05-06 00:00:00-04:00,7.395070628922223,7.521339462754946,7.357214775183152,7.4164886474609375,323464000,0.0,0.0
2020-05-07 00:00:00-04:00,7.555708193207782,7.656075704098052,7.504403849001382,7.592816829681396,373732000,0.0,0.0
2020-05-08 00:00:00-04:00,7.664543802623375,7.789069292430504,7.63067294920038,7.782843112945557,339216000,0.0,0.0
2020-05-11 00:00:00-04:00,7.777861575435405,8.081704058803293,7.749220771270354,8.034882545471191,469060000,0.0,0.0
2020-05-12 00:00:00-04:00,8.092662098835039,8.141475876196386,7.763167676564852,7.772880554199219,493060000,0.0,0.0
2020-05-13 00:00:00-04:00,7.887444189369722,8.047832788829762,7.565919297913636,7.750466346740723,625852000,0.0,0.0
2020-05-14 00:00:00-04:00,7.811983382578015,8.00549612889412,7.658318760918178,8.000017166137695,602312000,0.0,0.0
2020-05-15 00:00:00-04:00,7.859797442939213,8.46822852088383,7.844107304471329,8.458516120910645,987660000,0.0,0.0
2020-05-18 00:00:00-04:00,8.727243613025756,8.882651547418833,8.647547382576075,8.717032432556152,774460000,0.0,0.0
2020-05-19 00:00:00-04:00,8.75687952652123,9.05300087544294,8.729483772364022,8.772071838378906,717320000,0.0,0.0
2020-05-20 00:00:00-04:00,8.956868560528548,9.00867120384634,8.85500662294641,8.935948371887207,587536000,0.0,0.0
2020-05-21 00:00:00-04:00,9.01713783333669,9.018133489775131,8.704329751918879,8.741936683654785,761068000,0.0,0.0
2020-05-22 00:00:00-04:00,8.79174719228107,9.058481494944774,8.680172853957092,8.991984367370605,1038764000,0.0,0.0
2020-05-26 00:00:00-04:00,9.121989784334003,9.146895451857231,8.639080149199375,8.684656143188477,770780000,0.0,0.0
2020-05-27 00:00:00-04:00,8.592261294500185,8.599981436287408,7.966395879180792,8.492890357971191,1175892000,0.0,0.0
2020-05-28 00:00:00-04:00,8.380316297061471,8.727244712419553,8.347441574108315,8.45478343963623,734896000,0.0,0.0
2020-05-29 00:00:00-04:00,8.522024898256673,8.841806411743164,8.452788765666746,8.841806411743164,745256000,0.0,0.0
2020-06-01 00:00:00-04:00,8.799717447835334,8.807188672475881,8.656512958549527,8.772819519042969,389876000,0.0,0.0
2020-06-02 00:00:00-04:00,8.762856901843334,8.80370066720874,8.62513139441244,8.791746139526367,391320000,0.0,0.0
2020-06-03 00:00:00-04:00,8.788760210275386,8.832592855000327,8.666973728825676,8.736209869384766,365440000,0.0,0.0
2020-06-04 00:00:00-04:00,8.698836225871018,8.91336701155603,8.648505048612202,8.737208366394043,424280000,0.004,0.0
2020-06-05 00:00:00-04:00,8.76511263033542,8.966935347603327,8.678901511629059,8.890192985534668,481748000,0.0,0.0
2020-06-08 00:00:00-04:00,8.847586490803435,8.860044532100977,8.656726674779266,8.775578498840332,387736000,0.0,0.0
2020-06-09 00:00:00-04:00,8.770596404202193,9.079311028949158,8.722009370532396,9.01577377319336,468488000,0.0,0.0
2020-06-10 00:00:00-04:00,9.13711760353273,9.468257079263582,9.122914465127538,9.33545207977295,632180000,0.0,0.0
2020-06-11 00:00:00-04:00,9.119427324165988,9.230305535789274,8.756644164646495,8.766860008239746,583652000,0.0,0.0
2020-06-12 00:00:00-04:00,9.131884710415692,9.156551767191573,8.674168804360798,8.902652740478516,570908000,0.0,0.0
2020-06-15 00:00:00-04:00,8.785794364194377,9.15156766637666,8.714532504819088,9.143095970153809,400004000,0.0,0.0
2020-06-16 00:00:00-04:00,9.194177332456528,9.235787789570988,8.809217396705721,9.038199424743652,535716000,0.0,0.0
2020-06-17 00:00:00-04:00,9.083298038139,9.267928380055611,9.039942490508215,9.20513916015625,408304000,0.0,0.0
2020-06-18 00:00:00-04:00,9.19616934530287,9.25148392926587,9.084045060176823,9.187199592590332,254408000,0.0,0.0
2020-06-19 00:00:00-04:00,9.211617176466618,9.41343992943585,9.196417927904289,9.230303764343262,524160000,0.0,0.0
2020-06-22 00:00:00-04:00,9.26892329461873,9.499400359136338,9.242262119774644,9.494915008544922,398468000,0.0,0.0
2020-06-23 00:00:00-04:00,9.519084077006571,9.61027860248727,9.37606421928516,9.418421745300291,375108000,0.0,0.0
2020-06-24 00:00:00-04:00,9.444586274609328,9.524568869245837,9.113944849479749,9.204641342163086,449372000,0.0,0.0
2020-06-25 00:00:00-04:00,9.324486171227582,9.473237456066611,9.1515658916864,9.458287239074709,376072000,0.0,0.0
2020-06-26 00:00:00-04:00,9.468258165634744,9.468258165634744,9.09451113278074,9.12441062927246,592084000,0.0,0.0
2020-06-29 00:00:00-04:00,9.139111501780445,9.173745377059104,8.87026221921635,9.169260025024414,342248000,0.0,0.0
2020-06-30 00:00:00-04:00,9.28287774999419,9.494418281309624,9.235536811625986,9.46601390838623,367892000,0.0,0.0
2020-07-01 00:00:00-04:00,9.488934908665057,9.5437514213621,9.381545033672632,9.498153686523438,326648000,0.0,0.0
2020-07-02 00:00:00-04:00,9.606790803004376,9.704961911915024,9.546243794157816,9.580130577087402,364056000,0.0,0.0
2020-07-06 00:00:00-04:00,9.709199526307508,9.875641344507644,9.68004711524478,9.806373596191406,315892000,0.0,0.0
2020-07-07 00:00:00-04:00,9.913015338339743,10.036351571167572,9.817834451793358,9.838764190673828,357800000,0.0,0.0
2020-07-08 00:00:00-04:00,9.960357360758886,10.19083544223436,9.93220201141845,10.181864738464355,365480000,0.0,0.0
2020-07-09 00:00:00-04:00,10.345563061624642,10.534678706705217,10.199302996642238,10.473882675170898,494548000,0.0,0.0
2020-07-10 00:00:00-04:00,10.55336697172099,10.61964446921634,10.344068660721796,10.444232940673828,497676000,0.0,0.0
2020-07-13 00:00:00-04:00,10.559598321190249,10.756188648040856,9.9915022627415,10.018661499023438,457076000,0.0,0.0
2020-07-14 00:00:00-04:00,10.041332443182334,10.367987414796056,9.752799622118072,10.342323303222656,542676000,0.0,0.0
2020-07-15 00:00:00-04:00,10.37945252522496,10.398139114174556,10.0221499268024,10.193077087402344,403984000,0.0,0.0
2020-07-16 00:00:00-04:00,9.98153456717631,10.172643396239954,9.862433724530089,10.100884437561035,344964000,0.0,0.0
2020-07-17 00:00:00-04:00,10.191330819984168,10.214253728012824,10.054041449060463,10.167410850524902,266284000,0.0,0.0
2020-07-20 00:00:00-04:00,10.239920246823443,10.496061491500113,10.122812550358631,10.475629806518556,284852000,0.0,0.0
2020-07-21 00:00:00-04:00,10.477870511785149,10.524714344075877,10.252376826762578,10.293987274169922,277036000,0.0,0.0
2020-07-22 00:00:00-04:00,10.3328567985923,10.567071192485503,10.257110543380008,10.403868675231934,367292000,0.0,0.0
2020-07-23 00:00:00-04:00,10.415080926468928,10.511756920696598,9.997730378043748,10.095901489257812,411660000,0.0,0.0
2020-07-24 00:00:00-04:00,9.842002372749564,10.330115766267728,9.7443302686916,10.16043472290039,473292000,0.0,0.0
2020-07-27 00:00:00-04:00,10.198058237994005,10.40685753635307,10.183606075119815,10.386675834655762,292132000,0.0,0.0
2020-07-28 00:00:00-04:00,10.339586054308894,10.347309717554095,10.17513742074152,10.181365966796877,271636000,0.0,0.0
2020-07-29 00:00:00-04:00,10.356030370319775,10.481110751976058,10.312426746284986,10.430530548095703,284508000,0.0,0.0
2020-07-30 00:00:00-04:00,10.340331482231235,10.587502923822775,10.260847909524566,10.578533172607422,308880000,0.0,0.0
2020-07-31 00:00:00-04:00,10.527952620518944,10.73052434521715,10.398137872090295,10.579280853271484,386080000,0.0,0.0
2020-08-03 00:00:00-04:00,10.69664012149041,11.061666427075409,10.679447697203884,10.973462104797363,412720000,0.0,0.0
2020-08-04 00:00:00-04:00,11.013078471023077,11.190234184265137,10.869559569609942,11.190234184265137,310336000,0.0,0.0
2020-08-05 00:00:00-04:00,11.20642832489523,11.333750889975512,11.128937923168529,11.249034881591797,249924000,0.0,0.0
2020-08-06 00:00:00-04:00,11.311825822076331,11.320048491472734,11.14139766824542,11.29762363433838,244316000,0.0,0.0
2020-08-07 00:00:00-04:00,11.274699276886748,11.466307124366327,11.000618569687862,11.162076950073242,342516000,0.0,0.0
2020-08-10 00:00:00-04:00,11.296377162008786,11.370129298621078,10.82022278340966,11.127692222595217,427796000,0.0,0.0
2020-08-11 00:00:00-04:00,11.036745063035063,11.09953521649184,10.75967416048644,10.813743591308594,354512000,0.0,0.0
2020-08-12 00:00:00-04:00,10.954021550972476,11.428679720094058,10.921629892958816,11.402019500732422,464412000,0.0,0.0
2020-08-13 00:00:00-04:00,11.507417774715831,11.682581223966398,11.317804063272629,11.404762268066406,374460000,0.0,0.0
2020-08-14 00:00:00-04:00,11.49147141809074,11.665637805493732,11.402271013381,11.525358200073242,366436000,0.0,0.0
2020-08-17 00:00:00-04:00,11.81164744884598,12.368281449010436,11.777761618646258,12.295774459838867,621300000,0.0,0.0
2020-08-18 00:00:00-04:00,12.40839563645579,12.454242397270242,12.045861674331036,12.219778060913086,503448000,0.0,0.0
2020-08-19 00:00:00-04:00,12.255412493746544,12.273850054046092,12.057575133532684,12.097940444946287,622624000,0.0,0.0
2020-08-20 00:00:00-04:00,11.934984824565618,12.33364780785689,11.839055920453715,12.10042953491211,921388000,0.0,0.0
2020-08-21 00:00:00-04:00,12.160979177809,12.765951312859846,12.15450065342275,12.641119956970217,999868000,0.0,0.0
2020-08-24 00:00:00-04:00,12.840699321764223,12.869353672769613,12.465706283017331,12.677745819091797,490564000,0.0,0.0
2020-08-25 00:00:00-04:00,12.58854373391788,12.718607505196225,12.53173404117286,12.707395553588867,289076000,0.0,0.0
2020-08-26 00:00:00-04:00,12.756481195188652,12.82549990406052,12.635387169963574,12.730319023132324,321244000,0.0,0.0
2020-08-27 00:00:00-04:00,12.738790552037838,12.80706217673446,12.524508821262856,12.586052894592283,317604000,0.0,0.0
2020-08-28 00:00:00-04:00,12.63264603929036,13.104065060151868,12.600254373540526,13.103816032409668,537160000,0.0,0.0
2020-08-31 00:00:00-04:00,13.13870033956924,13.529639719330325,12.994185343077556,13.32981014251709,500840000,0.0,0.0
2020-09-01 00:00:00-04:00,13.43897644243734,13.951163045336086,13.395608877349847,13.778939247131348,511316000,0.004,0.0
2020-09-02 00:00:00-04:00,14.659001312168998,14.681932030587577,13.857697349645273,14.302839279174805,874012000,0.0,0.0
2020-09-03 00:00:00-04:00,13.786664795289532,13.84224502552326,12.839556108597575,12.975890159606934,945128000,0.0,0.0
2020-09-04 00:00:00-04:00,12.744843884180868,13.134903773665314,11.66912816097081,12.58408546447754,1463684000,0.0,0.0
2020-09-08 00:00:00-04:00,11.698790157619571,12.51180873225195,11.668632615854657,11.876747131347656,795728000,0.0,0.0
2020-09-09 00:00:00-04:00,12.362261988655698,12.770266753273628,12.194523949860486,12.67630386352539,736200000,0.0,0.0
2020-09-10 00:00:00-04:00,12.949719407008288,13.025488325723185,12.129971432749487,12.27428150177002,698684000,0.0,0.0
2020-09-11 00:00:00-04:00,12.447501761831631,12.6139933287797,11.85954632749502,12.12747859954834,636928000,0.0,0.0
2020-09-14 00:00:00-04:00,13.041189988553288,13.274477094290068,12.59280879798839,12.833074569702148,1201744000,0.0,0.0
2020-09-15 00:00:00-04:00,13.23958567278816,13.258278802427236,12.78871244400102,12.951465606689451,727556000,0.0,0.0
2020-09-16 00:00:00-04:00,12.917817250491456,13.052904841959611,12.47566737366592,12.476414680480955,556384000,0.0,0.0
2020-09-17 00:00:00-04:00,12.095327445749737,12.551435580661911,11.998124322118478,12.425569534301758,792512000,0.0,0.0
2020-09-18 00:00:00-04:00,12.555423930991669,12.594055700378435,11.952265560305175,12.152154922485352,698460000,0.0,0.0
2020-09-21 00:00:00-04:00,11.888710826446754,12.484392402221294,11.868273028129613,12.479158401489258,721044000,0.0,0.0
2020-09-22 00:00:00-04:00,12.536730994685264,12.609508792109304,12.118508237160457,12.599289894104004,646452000,0.0,0.0
2020-09-23 00:00:00-04:00,12.5372289894592,12.688268634970772,12.042490007083687,12.086853981018066,647012000,0.0,0.0
2020-09-24 00:00:00-04:00,12.035511901501538,12.5312482668557,11.977438742883974,12.31042194366455,731240000,0.0,0.0
2020-09-25 00:00:00-04:00,12.40961951331568,12.84429253189715,12.208483684502651,12.834571838378906,588016000,0.0,0.0
2020-09-28 00:00:00-04:00,13.000560994321985,13.01202635083032,12.71119456361004,12.99532699584961,573808000,0.0,0.0
2020-09-29 00:00:00-04:00,12.898127404420933,13.401839758111288,12.893890764359542,13.185500144958496,621460000,0.0,0.0
2020-09-30 00:00:00-04:00,13.11745953391726,13.581044604108897,13.110231764358542,13.489324569702148,689184000,0.0,0.0
2020-10-01 00:00:00-04:00,13.716130321501415,13.720865165944376,13.419784204146744,13.57306671142578,525004000,0.0,0.0
2020-10-02 00:00:00-04:00,13.18475308134866,13.478356236260836,13.01128187322965,13.02249813079834,552496000,0.0,0.0
2020-10-05 00:00:00-04:00,13.195718025186563,13.602725425164596,13.182507999945324,13.600980758666992,479820000,0.0,0.0
2020-10-06 00:00:00-04:00,13.78791202108173,14.098962806423158,13.623414192443873,13.694696426391602,784420000,0.0,0.0
2020-10-07 00:00:00-04:00,13.957143700736278,14.076280177605703,13.821307865662993,13.921502113342283,418084000,0.0,0.0
2020-10-08 00:00:00-04:00,14.032162712891267,14.041634301760524,13.716128061519733,13.796631813049316,378900000,0.0,0.0
2020-10-09 00:00:00-04:00,13.725100932421183,13.782176717356316,13.619174489826392,13.720863342285156,346892000,0.0,0.0
2020-10-12 00:00:00-04:00,13.946924894276616,14.303336967435383,13.870159568035136,14.18270492553711,434744000,0.0,0.0
2020-10-13 00:00:00-04:00,14.252992659370426,14.30483445701729,13.97608790145185,14.204889297485352,344604000,0.0,0.0
2020-10-14 00:00:00-04:00,14.24700921074908,14.29910010632329,13.917515375879658,14.052353858947754,276100000,0.0,0.0
2020-10-15 00:00:00-04:00,13.768718908966555,13.963125149314529,13.725849552912674,13.927484512329102,267224000,0.0,0.0
2020-10-16 00:00:00-04:00,13.99403016024752,14.078522405620244,13.750523218147134,13.769465446472168,242392000,0.0,0.0
2020-10-19 00:00:00-04:00,13.860688970694914,13.940943635695207,13.365949052902083,13.456672668457031,298068000,0.0,0.0
2020-10-20 00:00:00-04:00,13.54216179692203,13.757754110452392,13.465894667102834,13.603973388671877,229212000,0.0,0.0
2020-10-21 00:00:00-04:00,13.583533358910849,13.74952672022228,13.436482225801852,13.483588218688965,219596000,0.0,0.0
2020-10-22 00:00:00-04:00,13.481343834444068,13.570321811020207,13.191478240271133,13.320335388183594,290480000,0.0,0.0
2020-10-23 00:00:00-04:00,13.40906579461378,13.551880288502582,13.250799356069994,13.54888916015625,233484000,0.0,0.0
2020-10-26 00:00:00-04:00,13.38613712415436,13.65107828818675,12.998819248635527,13.101256370544434,336896000,0.0,0.0
2020-10-27 00:00:00-04:00,13.265505408101772,13.401092148583462,13.151353822024564,13.355979919433594,250520000,0.0,0.0
2020-10-28 00:00:00-04:00,13.15783389781271,13.21964548429558,12.57062667854132,12.588571548461914,376520000,0.0,0.0
2020-10-29 00:00:00-04:00,12.799427953115362,13.15259980016886,12.711197266914722,12.984363555908203,320080000,0.0,0.0
2020-10-30 00:00:00-04:00,12.810894602506558,12.897130577842384,12.26256820050711,12.495856285095217,416820000,0.0,0.0
2020-11-02 00:00:00-05:00,12.619225754297712,12.797680861664508,12.357275771634628,12.542460441589355,299652000,0.0,0.0
2020-11-03 00:00:00-05:00,12.669823138143556,13.065116073630534,12.56439489170969,12.979876518249512,272900000,0.0,0.0
2020-11-04 00:00:00-05:00,13.348503465927273,13.785420317978154,13.296412565067577,13.752270698547363,410228000,0.0,0.0
2020-11-05 00:00:00-05:00,14.119399090161185,14.295361309495656,13.948420817451831,14.11690616607666,319028000,0.0,0.0
2020-11-06 00:00:00-05:00,14.066809828518744,14.544352187106677,13.852714035338233,14.51768398284912,383348000,0.0,0.0
2020-11-09 00:00:00-05:00,14.50821165228498,14.646788567995294,13.569328138122051,13.589266777038574,582976000,0.0,0.0
2020-11-10 00:00:00-05:00,13.565090756109772,13.565090756109772,12.589818331459508,12.7311372756958,644068000,0.0,0.0
2020-11-11 00:00:00-05:00,13.014023190503698,13.39411330187676,12.90884404106616,13.377164840698242,404744000,0.0,0.0
2020-11-12 00:00:00-05:00,13.437977785000548,13.724104025795697,13.275473756555687,13.41579532623291,365812000,0.0,0.0
2020-11-13 00:00:00-05:00,13.585776416432044,13.627150206211804,13.019505232759,13.256531715393066,346312000,0.0,0.0
2020-11-16 00:00:00-05:00,13.132411731318832,13.607960310940664,13.115962425029508,13.474119186401367,413776000,0.0,0.0
2020-11-17 00:00:00-05:00,13.511253678683955,13.554870338441075,13.26326099826044,13.381400108337402,312028000,0.0,0.0
2020-11-18 00:00:00-05:00,13.424270172885084,13.564342646765963,13.144873482628464,13.3878812789917,510924000,0.0,0.0
2020-11-19 00:00:00-05:00,13.172537825403474,13.446451388625338,13.060130923401948,13.39934539794922,565936000,0.0,0.0
2020-11-20 00:00:00-05:00,13.413054668904676,13.453431099655289,13.02523765866418,13.047919273376465,341088000,0.0,0.0
2020-11-23 00:00:00-05:00,13.131165767553131,13.341772215729872,12.975889493731826,13.100010871887209,361356000,0.0,0.0
2020-11-24 00:00:00-05:00,13.102503240666222,13.121943675569424,12.84578719687769,12.918315887451172,346500000,0.0,0.0
